A B C D classA classB classC classD
-84.816966 -53.090209 -53.927248 -46.188904 1 0 0 0
-42.389521 -54.495118 -62.411118 -63.410297 1 0 0 0
-57.814272 -61.22524 -56.453554 -67.123056 1 0 0 0
-54.532748 -46.222406 -56.508263 -63.222447 1 0 0 0
-54.537119 -48.431246 -58.040483 -68.948454 1 0 0 0
-60.878778 -48.803535 -54.839683 -54.430753 1 0 0 0
-67.236604 -47.406082 -53.836115 -55.490125 1 0 0 0
-76.925431 -49.177915 -56.689605 -57.441025 1 0 0 0
-82.468241 -49.369377 -52.619275 -63.513398 1 0 0 0
-72.61804 -63.566564 -56.855598 -69.75898 1 0 0 0
-72.027427 -59.447699 -58.594444 -65.075167 1 0 0 0
-67.81518 -52.779788 -53.131013 -67.991343 1 0 0 0
-89.716304 -40.17666 -57.27568 -53.020529 1 0 0 0
-54.29168 -57.571553 -54.201213 -78.849311 1 0 0 0
-35.122862 -66.028746 -59.801374 -64.37255 1 0 0 0
-50.842344 -57.493155 -53.472588 -65.383636 1 0 0 0
-45.95144 -61.386016 -59.555777 -68.200358 1 0 0 0
-36.791966 -58.779823 -60.832651 -73.413335 1 0 0 0
-76.667551 -53.174453 -51.65813 -53.344303 1 0 0 0
-47.086904 -54.926528 -60.277309 -58.540098 1 0 0 0
-78.874521 -47.829269 -51.890075 -51.051093 1 0 0 0
-49.347748 -62.796872 -56.409633 -66.91269 1 0 0 0
-46.166746 -55.045768 -60.209837 -64.724711 1 0 0 0
-44.389281 -54.327668 -60.193933 -70.773188 1 0 0 0
-50.410473 -58.481081 -56.757522 -56.434904 1 0 0 0
-54.127909 -57.349942 -59.628201 -77.411823 1 0 0 0
-70.866193 -50.23568 -54.113494 -48.237773 1 0 0 0
-52.969653 -52.9819 -58.187876 -66.864996 1 0 0 0
-58.966693 -68.276022 -67.171611 -67.372253 1 0 0 0
-58.977902 -61.254792 -60.586506 -64.865238 1 0 0 0
-50.061962 -60.247497 -58.459216 -54.911474 1 0 0 0
-44.732305 -53.483233 -56.629332 -70.854637 1 0 0 0
-78.453376 -50.753692 -52.086044 -64.333509 1 0 0 0
-70.960856 -62.098651 -59.690103 -61.972056 1 0 0 0
-58.642327 -57.52275 -59.61684 -75.697527 1 0 0 0
-59.158356 -46.220156 -52.973287 -46.94752 1 0 0 0
-55.130946 -53.926417 -48.441807 -55.272788 1 0 0 0
-57.010778 -59.8279 -57.273086 -53.776976 1 0 0 0
-58.609154 -44.975684 -55.479034 -48.615431 1 0 0 0
-61.788105 -62.111498 -58.898777 -70.513069 1 0 0 0
-52.423118 -55.783334 -54.525604 -71.808989 1 0 0 0
-55.054146 -44.882525 -54.225209 -59.777304 1 0 0 0
-54.63113 -56.064801 -57.699595 -73.299194 1 0 0 0
-68.529383 -61.788687 -55.227366 -62.420896 1 0 0 0
-71.088097 -45.368561 -51.78936 -54.222448 1 0 0 0
-56.246 -51.562759 -59.435061 -60.336715 1 0 0 0
-76.916591 -50.656377 -49.928453 -57.886408 1 0 0 0
-26.841105 -78.415616 -68.059006 -79.471492 1 0 0 0
-41.910541 -60.357085 -61.24642 -62.512163 1 0 0 0
-72.389744 -49.169259 -54.026811 -56.598717 1 0 0 0
-2.431538 6.967818 -11.693793 19.974577 0 1 0 0
-2.807142 3.977918 -16.16664 13.162913 0 1 0 0
-6.806954 -1.808779 -20.858647 27.906699 0 1 0 0
-10.414742 10.063673 1.44959 -2.042602 0 1 0 0
4.97347 12.742211 -0.489405 -13.71519 0 1 0 0
-9.258688 3.520481 -3.503767 16.66777 0 1 0 0
-9.176207 6.715303 2.910705 13.872895 0 1 0 0
-7.498569 3.155822 -0.521659 5.286936 0 1 0 0
-5.730851 7.563244 7.715748 -2.231001 0 1 0 0
-23.521597 2.298408 -33.530992 26.309246 0 1 0 0
-9.240473 0.474596 0.641301 29.115551 0 1 0 0
-10.403054 12.164104 0.980028 22.801472 0 1 0 0
-7.909797 3.71769 1.856276 -1.722783 0 1 0 0
-6.855567 4.345632 1.731221 11.633174 0 1 0 0
-6.851926 12.994803 6.204259 1.723445 0 1 0 0
-0.311642 6.490149 10.92714 -14.338291 0 1 0 0
-12.756693 7.084974 -17.781529 12.288775 0 1 0 0
-18.976505 2.135293 -15.313895 19.720067 0 1 0 0
3.307132 9.432379 -0.211575 5.495118 0 1 0 0
-4.625737 3.896867 -4.186718 14.978251 0 1 0 0
-8.88002 6.175839 -7.301452 4.271337 0 1 0 0
-6.973908 10.077053 11.335947 -4.387451 0 1 0 0
-5.907943 9.130997 -2.453293 -5.064201 0 1 0 0
-1.145079 5.152887 -11.985545 14.179763 0 1 0 0
-1.937852 10.732145 -10.939731 10.154995 0 1 0 0
-8.98021 6.366483 -3.608968 9.829336 0 1 0 0
-7.184052 6.581683 -9.549413 7.134522 0 1 0 0
-1.480598 4.634147 2.648512 6.937642 0 1 0 0
-12.190586 3.989607 1.685909 10.232493 0 1 0 0
-16.364252 -3.11546 -25.045832 33.707881 0 1 0 0
-19.835751 -1.613866 -12.235514 24.3573 0 1 0 0
-16.741716 8.323091 -0.443111 20.345759 0 1 0 0
-16.12224 -4.117563 -28.396947 32.509839 0 1 0 0
-16.01184 -0.606626 -22.12209 20.494378 0 1 0 0
-17.492466 11.594234 -4.630004 14.071964 0 1 0 0
-5.780186 6.075918 -5.751713 2.777503 0 1 0 0
-6.385173 1.306849 -15.041061 7.100945 0 1 0 0
-10.656394 4.487257 -24.837828 11.803729 0 1 0 0
-1.835881 11.190308 1.603088 -11.386995 0 1 0 0
-6.086013 4.969376 4.885073 3.356653 0 1 0 0
-5.268253 8.834427 0.619154 4.309315 0 1 0 0
-12.116084 0.688687 -17.72964 36.015063 0 1 0 0
-3.162324 7.004911 -11.988317 4.086367 0 1 0 0
-17.520322 -2.937731 -21.355124 35.375403 0 1 0 0
-8.819297 5.100305 -16.691894 24.208627 0 1 0 0
-15.350344 1.647136 -12.734678 1.482558 0 1 0 0
-6.298091 6.902667 -3.52988 19.142123 0 1 0 0
-13.107805 4.974858 -4.508613 28.084081 0 1 0 0
-14.374536 3.100102 -7.500947 19.964767 0 1 0 0
-5.428134 7.416705 -3.956811 6.8924 0 1 0 0
54.423716 -53.156615 39.130923 -66.651867 0 1 0 0
75.90988 -56.102838 68.69814 -82.876469 0 1 0 0
77.870536 -50.361727 69.985256 -68.358373 0 1 0 0
52.08551 -58.838439 51.450552 -43.916816 0 1 0 0
52.910112 -61.668981 53.511577 -51.93234 0 1 0 0
64.766972 -54.164688 68.938986 -82.720349 0 1 0 0
53.26588 -60.052205 41.96392 -50.762908 0 1 0 0
71.049176 -56.37486 68.742132 -76.485354 0 1 0 0
66.799743 -54.471749 71.664754 -74.572185 0 1 0 0
59.935083 -56.418933 68.960558 -54.652488 0 1 0 0
63.705036 -54.667297 55.3164 -59.376705 0 1 0 0
66.628205 -54.193369 63.342988 -72.689391 0 1 0 0
61.931347 -64.281009 49.937572 -65.143443 0 1 0 0
71.937749 -52.029723 81.818816 -80.861261 0 1 0 0
59.336867 -54.314595 55.345234 -63.53132 0 1 0 0
60.993947 -56.596196 51.419956 -51.207402 0 1 0 0
48.434806 -62.667568 44.652661 -33.596538 0 1 0 0
65.865421 -59.521832 56.911778 -73.037702 0 1 0 0
55.100176 -59.15164 42.37362 -37.921643 0 1 0 0
64.542611 -56.199134 59.498961 -51.313118 0 1 0 0
49.783949 -59.559974 46.173114 -44.664071 0 1 0 0
60.847581 -54.851016 65.436103 -70.451152 0 1 0 0
62.92784 -54.945787 67.037379 -65.165506 0 1 0 0
66.575981 -52.100341 51.869893 -64.890011 0 1 0 0
61.045431 -59.912144 53.509725 -57.952474 0 1 0 0
59.156421 -59.677764 67.181024 -68.034281 0 1 0 0
52.293565 -50.852359 51.862647 -73.214602 0 1 0 0
59.534539 -51.955731 65.146204 -58.927109 0 1 0 0
55.246623 -61.377643 48.35163 -48.30487 0 1 0 0
51.751067 -55.972936 41.516826 -54.137896 0 1 0 0
55.817836 -59.719732 45.47971 -52.47334 0 1 0 0
62.89676 -59.745471 47.093821 -54.646168 0 1 0 0
44.073639 -58.712212 45.926948 -31.937108 0 1 0 0
49.04051 -62.966054 49.60675 -47.64436 0 1 0 0
61.084425 -51.658082 61.783647 -68.209598 0 1 0 0
67.416417 -53.684364 53.112114 -70.992615 0 1 0 0
64.500983 -54.729429 57.754549 -54.709938 0 1 0 0
54.480124 -60.33607 51.251367 -51.193571 0 1 0 0
55.559832 -52.201086 57.214943 -66.89027 0 1 0 0
61.021484 -52.917505 55.783534 -60.232772 0 1 0 0
54.385928 -55.432726 50.961074 -55.881031 0 1 0 0
60.63007 -60.012868 48.653724 -61.3488 0 1 0 0
50.490933 -57.879955 55.26943 -73.986343 0 1 0 0
72.689298 -54.263711 59.147826 -71.969544 0 1 0 0
60.041105 -57.92073 60.96097 -64.707342 0 1 0 0
64.726984 -52.12102 61.817657 -77.896999 0 1 0 0
67.661497 -52.20418 66.691629 -70.957146 0 1 0 0
72.804413 -49.710086 67.707191 -71.188824 0 1 0 0
68.845804 -52.881528 57.586547 -63.519687 0 1 0 0
69.284784 -50.611093 65.258459 -66.054324 0 1 0 0
11.116899 8.446139 -20.555149 0.33083 0 0 1 0
8.240942 -4.158195 10.242391 -10.631095 0 0 1 0
14.913398 6.829065 -16.109016 -6.972057 0 0 1 0
9.313049 -7.03276 26.176074 -11.391192 0 0 1 0
5.743802 -11.832764 6.011716 -11.174523 0 0 1 0
5.736821 -6.629984 19.272414 -24.417176 0 0 1 0
6.128558 -13.177032 17.845282 -8.482843 0 0 1 0
18.402053 0.448116 -11.124809 -9.242295 0 0 1 0
10.021578 -6.305923 -3.7485 -13.237659 0 0 1 0
14.537708 6.369428 15.192551 -12.834262 0 0 1 0
10.780832 -13.464643 5.741911 -12.683824 0 0 1 0
6.940308 -2.27062 0.088398 0.176054 0 0 1 0
8.928408 -5.380283 5.419954 -6.059951 0 0 1 0
5.976429 -7.209736 -4.085342 -14.306849 0 0 1 0
15.360494 3.277339 -4.224705 -9.120639 0 0 1 0
10.641913 -5.373995 4.436615 -10.498138 0 0 1 0
8.731977 2.154951 -5.230811 -12.117303 0 0 1 0
8.345328 -10.522869 24.161464 -6.60438 0 0 1 0
14.201447 5.347844 -13.537192 1.962215 0 0 1 0
10.754452 -1.166296 7.13983 -10.791921 0 0 1 0
6.302241 -9.721769 17.732106 -16.342898 0 0 1 0
16.893539 0.307361 -1.124322 -4.00691 0 0 1 0
12.249076 1.336061 -5.275632 -13.836003 0 0 1 0
11.241755 -12.096292 3.072444 -8.185517 0 0 1 0
15.209236 13.937588 -8.725948 1.962914 0 0 1 0
16.755839 3.116115 -14.086279 0.776382 0 0 1 0
6.556104 -1.466008 -2.559618 -13.578938 0 0 1 0
12.316849 -7.300296 -0.463406 -9.493819 0 0 1 0
5.436079 -10.904123 16.146786 -10.505754 0 0 1 0
12.859261 13.977066 -16.79694 3.146522 0 0 1 0
15.735693 -1.526924 -0.562315 -9.934982 0 0 1 0
2.489477 -6.407318 7.403638 -26.802741 0 0 1 0
8.923432 -9.211992 19.929841 -10.535288 0 0 1 0
4.813981 -18.629444 32.172485 -17.594322 0 0 1 0
11.01064 -3.367122 8.468203 -4.670248 0 0 1 0
6.993671 -13.936764 15.156266 -21.491063 0 0 1 0
8.608694 -13.048481 29.27985 -10.870826 0 0 1 0
11.351974 -3.699992 -10.607976 -4.795852 0 0 1 0
16.384729 7.122515 -32.477011 5.279607 0 0 1 0
7.77546 -4.833971 -6.999726 -11.139075 0 0 1 0
9.836828 -9.294307 4.885048 -13.874142 0 0 1 0
8.672885 2.017014 4.474997 -6.670969 0 0 1 0
5.794228 -15.346831 19.853165 -18.263241 0 0 1 0
10.036754 -7.259639 5.286017 -8.20992 0 0 1 0
8.980755 -11.979489 5.992231 -10.817238 0 0 1 0
6.625973 -10.937817 9.102642 -14.734128 0 0 1 0
13.208407 6.002795 -19.055257 -3.973119 0 0 1 0
7.879507 -11.255515 16.417783 -19.333711 0 0 1 0
15.301972 -4.711327 8.05361 -7.911284 0 0 1 0
14.627587 6.41791 -0.139554 -7.016883 0 0 1 0
-54.455891 52.782941 -63.140214 64.606315 0 0 1 0
-64.06543 46.16841 -44.017862 58.884414 0 0 1 0
-54.447122 56.827079 -84.186773 72.968729 0 0 1 0
-58.67975 55.212016 -40.898731 56.009808 0 0 1 0
-63.308958 59.712451 -61.533791 63.09877 0 0 1 0
-60.926108 56.146852 -65.726142 62.13228 0 0 1 0
-57.329004 67.273429 -60.093255 70.330462 0 0 1 0
-62.194179 66.38811 -70.022304 67.459336 0 0 1 0
-63.970411 38.417012 -39.587721 47.829753 0 0 1 0
-63.040032 49.860455 -53.799699 58.2445 0 0 1 0
-59.674885 59.863868 -76.086753 71.831454 0 0 1 0
-66.674794 43.565785 -37.088877 58.295538 0 0 1 0
-69.587402 45.483129 -40.979387 50.871379 0 0 1 0
-54.814326 60.149274 -76.744944 73.683319 0 0 1 0
-61.441172 56.470471 -51.643838 59.90094 0 0 1 0
-58.976766 62.070964 -63.342799 66.055541 0 0 1 0
-59.03163 52.319071 -39.912095 54.262301 0 0 1 0
-63.197898 55.404195 -52.059188 60.134293 0 0 1 0
-60.424537 64.363535 -38.894936 69.299214 0 0 1 0
-60.254704 60.180986 -50.087376 60.702169 0 0 1 0
-60.746162 42.552749 -45.397617 64.447248 0 0 1 0
-58.087535 49.557107 -48.998205 55.224539 0 0 1 0
-63.541566 53.781835 -48.488965 61.043663 0 0 1 0
-57.334793 58.188367 -73.184729 70.577531 0 0 1 0
-57.916642 60.363814 -56.934484 66.192105 0 0 1 0
-64.959663 47.382648 -45.50351 52.954708 0 0 1 0
-55.284542 65.835016 -43.760007 64.706358 0 0 1 0
-62.092117 52.633197 -64.753891 59.726966 0 0 1 0
-57.620299 45.23571 -68.159068 67.872672 0 0 1 0
-55.295454 74.085051 -78.227759 71.502041 0 0 1 0
-60.96849 56.119798 -54.299251 59.695243 0 0 1 0
-54.528878 63.306133 -62.515271 64.016213 0 0 1 0
-57.077783 64.072748 -62.894529 63.420385 0 0 1 0
-61.697536 68.535511 -38.069082 58.217615 0 0 1 0
-58.653991 56.183308 -62.881359 65.070857 0 0 1 0
-55.530719 68.221234 -65.315753 62.19733 0 0 1 0
-62.04346 66.148705 -54.201772 73.013139 0 0 1 0
-66.13547 44.009829 -58.25613 57.339794 0 0 1 0
-64.212213 39.265676 -36.939631 44.951666 0 0 1 0
-61.72754 43.7525 -34.890181 53.902759 0 0 1 0
-60.540345 62.231506 -70.83905 61.286811 0 0 1 0
-58.053275 73.282117 -64.320969 70.728292 0 0 1 0
-63.407754 48.480881 -48.467838 60.694975 0 0 1 0
-55.128267 69.162616 -71.891854 68.663278 0 0 1 0
-63.097964 39.391357 -49.419025 60.310201 0 0 1 0
-60.444742 56.845836 -62.727916 63.380433 0 0 1 0
-58.510443 57.316348 -63.610507 65.399897 0 0 1 0
-62.951748 63.059015 -60.832582 65.668168 0 0 1 0
-61.513325 58.270502 -73.5635 69.864473 0 0 1 0
-59.287179 49.725241 -53.257074 64.094544 0 0 1 0
-11.29839 9.204766 1.796808 11.902295 0 0 0 1
-1.916701 -31.924597 12.423047 9.958034 0 0 0 1
2.015639 -36.669875 8.604823 -3.194156 0 0 0 1
2.773573 -11.929454 13.506034 7.61204 0 0 0 1
-7.570358 11.842736 6.115853 12.074567 0 0 0 1
-17.342433 -3.132256 4.179471 10.891728 0 0 0 1
5.212541 -25.190078 8.361746 8.674385 0 0 0 1
-11.506698 -5.08896 6.227254 9.218076 0 0 0 1
-1.27756 -16.479228 5.884829 9.997393 0 0 0 1
-2.513473 -20.4254 10.393892 7.173617 0 0 0 1
-7.171436 18.720664 -2.90855 18.354223 0 0 0 1
-6.369532 -17.009914 9.495925 8.622225 0 0 0 1
-18.672976 3.169562 0.142139 8.476322 0 0 0 1
-22.081118 -2.301584 -0.116289 19.512215 0 0 0 1
-19.399704 -1.153719 1.913369 9.30001 0 0 0 1
-1.245548 0.048295 12.613905 8.260076 0 0 0 1
-2.225463 -10.779981 8.28013 13.081395 0 0 0 1
3.460142 -9.976254 3.892434 13.337395 0 0 0 1
1.970378 0.083266 6.720654 5.94849 0 0 0 1
-22.286357 19.175363 -2.905733 19.515343 0 0 0 1
-9.811487 1.770775 4.841271 9.881251 0 0 0 1
-7.141796 -15.250983 6.98658 13.98445 0 0 0 1
-23.647525 18.448551 -3.970336 18.984878 0 0 0 1
3.994315 -33.566509 16.315284 6.312115 0 0 0 1
12.960297 -14.460464 13.978088 6.983922 0 0 0 1
-30.365508 11.325146 3.135408 20.54704 0 0 0 1
-23.335649 -1.251685 -3.934449 12.431305 0 0 0 1
-27.940941 12.088817 -11.290111 13.155863 0 0 0 1
-27.383603 3.085001 -10.025667 13.379093 0 0 0 1
-19.824368 5.209471 -4.06539 19.243051 0 0 0 1
-1.858044 -3.863518 11.927855 9.850988 0 0 0 1
8.944639 -13.64621 13.718584 7.997117 0 0 0 1
-7.400713 -9.412116 6.127967 8.540495 0 0 0 1
-16.64644 9.212381 -3.432735 16.388682 0 0 0 1
-4.888597 -5.834656 12.240823 6.914041 0 0 0 1
-11.608585 -4.53583 10.017002 5.201397 0 0 0 1
-8.786577 -5.639815 5.374302 10.591645 0 0 0 1
0.51587 -10.534749 11.809968 6.302569 0 0 0 1
-0.071755 -21.995987 18.922103 12.108487 0 0 0 1
-2.015996 -13.475173 17.879466 8.504014 0 0 0 1
-7.445092 -6.320683 11.809845 12.668182 0 0 0 1
-15.787521 15.976487 3.34885 17.813094 0 0 0 1
-15.727699 4.030984 8.393892 13.202892 0 0 0 1
-3.219461 -12.544597 15.395002 8.235982 0 0 0 1
-1.752363 -20.570638 14.38237 5.811903 0 0 0 1
-4.05895 4.810873 6.885065 11.690171 0 0 0 1
-22.141458 -11.897996 6.147622 10.706411 0 0 0 1
-18.594814 21.304302 -2.094633 8.985755 0 0 0 1
-6.086021 12.541092 8.386383 9.244968 0 0 0 1
-27.493499 11.714186 -3.312794 12.770696 0 0 0 1
61.821814 54.590968 -49.457557 -61.745936 0 0 0 1
55.187489 67.694837 -50.946198 -62.730128 0 0 0 1
74.05593 30.200541 -47.135253 -64.977408 0 0 0 1
51.556246 56.885336 -56.622605 -62.514503 0 0 0 1
58.445281 64.011931 -57.26346 -62.274978 0 0 0 1
44.377693 54.537446 -57.136021 -61.103648 0 0 0 1
49.965112 52.171792 -46.164039 -64.126184 0 0 0 1
57.39848 43.206187 -58.201826 -60.896492 0 0 0 1
60.131106 61.208095 -65.780756 -59.798203 0 0 0 1
57.995378 69.150843 -58.587938 -65.540812 0 0 0 1
60.703838 57.086659 -55.960487 -60.817662 0 0 0 1
72.461978 36.730964 -41.853791 -66.558332 0 0 0 1
49.196719 61.678414 -68.509755 -60.342394 0 0 0 1
73.550123 51.085095 -50.818892 -62.157765 0 0 0 1
66.353503 40.281598 -55.394326 -62.593367 0 0 0 1
54.889354 74.779649 -66.735134 -52.788796 0 0 0 1
80.188414 43.171369 -43.192784 -63.474284 0 0 0 1
58.425622 56.851928 -53.949644 -61.007204 0 0 0 1
49.425775 71.470264 -68.018272 -55.696652 0 0 0 1
53.515625 64.590504 -57.356851 -62.958249 0 0 0 1
48.566109 58.133302 -52.229809 -67.196763 0 0 0 1
60.678631 50.797908 -55.642576 -66.155598 0 0 0 1
64.383542 63.203952 -66.936151 -57.817335 0 0 0 1
57.805687 45.308652 -57.224558 -61.219832 0 0 0 1
82.387171 35.739578 -48.133212 -63.996947 0 0 0 1
60.908453 48.208178 -61.712062 -54.301099 0 0 0 1
69.955255 60.369864 -48.834569 -68.607043 0 0 0 1
57.366742 64.350608 -58.331645 -61.521007 0 0 0 1
67.357436 50.53063 -53.357277 -65.046689 0 0 0 1
66.544175 44.355465 -49.354 -65.382924 0 0 0 1
38.191572 88.260995 -77.833091 -53.43563 0 0 0 1
64.834049 39.661607 -52.164921 -64.27249 0 0 0 1
49.083269 63.1744 -66.13513 -55.384081 0 0 0 1
58.458198 49.738463 -61.654691 -59.210631 0 0 0 1
63.01238 60.123368 -62.962719 -66.188772 0 0 0 1
62.779687 53.564373 -54.030108 -59.08096 0 0 0 1
64.007004 72.052592 -53.558756 -59.132594 0 0 0 1
69.900707 61.959013 -54.924306 -61.751937 0 0 0 1
46.295045 72.308309 -62.267775 -55.719291 0 0 0 1
45.881488 81.979646 -59.166567 -58.035228 0 0 0 1
65.787854 30.035724 -53.401887 -66.711528 0 0 0 1
54.667148 67.84704 -54.38174 -58.499515 0 0 0 1
75.828344 38.956775 -53.711787 -63.746169 0 0 0 1
47.870282 71.930357 -63.659559 -59.007689 0 0 0 1
51.617734 61.404276 -59.263059 -61.936179 0 0 0 1
54.013908 60.311836 -55.386395 -61.198152 0 0 0 1
65.163707 43.999821 -52.957725 -60.432447 0 0 0 1
61.560992 55.097943 -55.117372 -63.140386 0 0 0 1
48.839251 54.157156 -60.339065 -57.385279 0 0 0 1
56.47364 53.763566 -66.16413 -55.30331 0 0 0 1
3.864034 15.835746 6.543119 15.514852 1 0 0 0
-11.473327 9.684075 10.999923 32.633409 1 0 0 0
36.73306 -6.139333 -6.921058 -2.994328 1 0 0 0
11.169254 3.828463 4.562811 7.543806 1 0 0 0
-4.103535 6.30056 6.820736 10.491549 1 0 0 0
13.149857 1.052283 1.407804 0.709972 1 0 0 0
-11.525655 16.698545 11.721424 22.78144 1 0 0 0
18.289947 -1.242415 2.710283 4.451296 1 0 0 0
-8.667947 13.414053 12.752155 26.380423 1 0 0 0
10.372416 -1.723092 5.754867 23.017148 1 0 0 0
4.176145 -1.472409 6.759485 16.473059 1 0 0 0
14.16159 5.330362 3.073018 -1.900522 1 0 0 0
6.344464 5.060761 9.192224 9.05424 1 0 0 0
2.519544 6.979792 5.91241 14.187032 1 0 0 0
-2.33739 4.232018 15.042474 18.56088 1 0 0 0
19.428711 -1.687345 1.939644 7.562898 1 0 0 0
3.573212 6.731286 6.11809 3.761324 1 0 0 0
14.136232 4.386143 3.590508 0.194143 1 0 0 0
2.479438 -2.927284 10.022357 3.727063 1 0 0 0
19.482453 7.388223 5.770938 5.081251 1 0 0 0
-0.477492 17.772973 8.169739 3.383351 1 0 0 0
7.906936 6.661345 4.71608 -4.065508 1 0 0 0
14.368717 12.930498 5.558763 19.810055 1 0 0 0
12.92186 13.212127 6.275905 13.133371 1 0 0 0
15.298927 2.072969 3.283788 4.910001 1 0 0 0
-7.729515 4.113705 11.031311 20.857122 1 0 0 0
0.340923 4.375025 5.198308 17.331858 1 0 0 0
1.929642 14.630424 7.501385 7.263403 1 0 0 0
11.027662 1.019726 4.665318 8.990943 1 0 0 0
-0.133728 11.160719 8.632905 24.76804 1 0 0 0
0.226848 6.05946 9.234511 18.787103 1 0 0 0
5.994157 11.258272 8.177522 26.354784 1 0 0 0
-5.201024 6.952688 7.750281 19.882496 1 0 0 0
-4.792619 11.937419 4.629423 23.936415 1 0 0 0
26.200013 -3.402751 6.394904 11.311912 1 0 0 0
15.157908 2.87378 11.299847 5.711636 1 0 0 0
11.239759 5.869827 10.686888 9.0012 1 0 0 0
26.089736 -6.565698 3.539118 0.028109 1 0 0 0
6.796036 16.715682 10.416248 22.409702 1 0 0 0
14.046078 4.572665 -0.019597 9.643188 1 0 0 0
21.494097 6.227837 6.531016 5.346151 1 0 0 0
16.232435 4.050536 10.447208 0.574695 1 0 0 0
25.282055 -0.719392 0.786549 5.922561 1 0 0 0
2.306728 14.664712 7.563396 11.103812 1 0 0 0
7.134239 -0.19062 -0.77367 -6.385657 1 0 0 0
0.247438 9.222315 2.466401 16.725243 1 0 0 0
18.99381 2.204194 5.67007 0.220136 1 0 0 0
26.87642 -11.635557 -4.016923 -2.59644 1 0 0 0
18.333986 6.358048 5.874344 10.418758 1 0 0 0
13.159753 2.401667 6.356102 8.323776 1 0 0 0
-57.342315 -61.011833 -60.072675 -79.498593 1 0 0 0
-77.295055 -49.408465 -51.154072 -54.467147 1 0 0 0
-68.123887 -48.28938 -50.34899 -50.959524 1 0 0 0
-59.973188 -56.837763 -64.926755 -64.855999 1 0 0 0
-72.046935 -52.239922 -54.12245 -51.785498 1 0 0 0
-48.357485 -66.848611 -62.35161 -64.919781 1 0 0 0
-65.778935 -47.603053 -59.859915 -57.418587 1 0 0 0
-51.991806 -57.650741 -57.723519 -69.590003 1 0 0 0
-68.675217 -61.277735 -55.581691 -72.787315 1 0 0 0
-78.004241 -56.37923 -51.262094 -50.318847 1 0 0 0
-72.361035 -45.276075 -48.901815 -53.459861 1 0 0 0
-50.079437 -58.352194 -59.690145 -79.659206 1 0 0 0
-58.869806 -59.388664 -54.851263 -66.54773 1 0 0 0
-62.298338 -55.774091 -54.663613 -63.225949 1 0 0 0
-59.841444 -61.897362 -59.16438 -64.391735 1 0 0 0
-60.806055 -54.403997 -59.947613 -56.266346 1 0 0 0
-70.684349 -51.452353 -51.336872 -49.574372 1 0 0 0
-67.505611 -49.979808 -55.34728 -51.27258 1 0 0 0
-66.045082 -52.107855 -56.236299 -76.221825 1 0 0 0
-82.73901 -40.427448 -47.193497 -41.530804 1 0 0 0
-55.923309 -54.92646 -55.092383 -70.651577 1 0 0 0
-53.872601 -54.806168 -54.263469 -59.11417 1 0 0 0
-54.126622 -51.93158 -60.26046 -49.738182 1 0 0 0
-53.033431 -54.419837 -54.588827 -64.014168 1 0 0 0
-36.397221 -59.99062 -60.836193 -84.163236 1 0 0 0
-43.614987 -58.762537 -62.498999 -66.24337 1 0 0 0
-59.611773 -65.875355 -57.945998 -70.305453 1 0 0 0
-43.429879 -58.906534 -56.714349 -57.773863 1 0 0 0
-73.772976 -54.798825 -58.516974 -59.079892 1 0 0 0
-26.179463 -73.125807 -64.214753 -83.374943 1 0 0 0
-47.812632 -52.963334 -55.667689 -62.829256 1 0 0 0
-82.57631 -56.995337 -62.776179 -61.775982 1 0 0 0
-58.991731 -57.249587 -54.699844 -61.870422 1 0 0 0
-63.887673 -59.218079 -55.615935 -56.548853 1 0 0 0
-42.603476 -64.148405 -60.499451 -76.112728 1 0 0 0
-32.889628 -61.986064 -66.263878 -75.789116 1 0 0 0
-67.165661 -51.029665 -58.164399 -51.75157 1 0 0 0
-65.456075 -56.283991 -63.752438 -61.531135 1 0 0 0
-69.018358 -51.247233 -55.894798 -72.722905 1 0 0 0
-60.267027 -42.846759 -57.734791 -60.052325 1 0 0 0
-62.207171 -55.801381 -56.184478 -62.703993 1 0 0 0
-50.874727 -55.268111 -56.14455 -56.919647 1 0 0 0
-63.739547 -56.187157 -58.767591 -70.178069 1 0 0 0
-89.488819 -30.30732 -50.73154 -44.929279 1 0 0 0
-42.146721 -67.751387 -58.444131 -64.31852 1 0 0 0
-89.110017 -45.066221 -48.626851 -29.816703 1 0 0 0
-69.145569 -58.462908 -54.509223 -60.12508 1 0 0 0
-50.78912 -56.511213 -56.674556 -51.732104 1 0 0 0
-43.740061 -50.19444 -56.106932 -62.942913 1 0 0 0
-63.883396 -59.48646 -57.631272 -67.451352 1 0 0 0
-6.368373 0.322295 -12.655219 9.971073 0 1 0 0
-5.234128 9.768583 7.572673 0.478124 0 1 0 0
-4.681032 7.788404 -4.5345 10.225395 0 1 0 0
-3.165617 6.530313 -11.145166 13.555943 0 1 0 0
-7.506667 5.574797 -6.510028 18.606255 0 1 0 0
-17.64374 0.435389 -14.751569 39.395075 0 1 0 0
-4.953724 3.892735 -13.472932 3.130669 0 1 0 0
-13.446012 1.935463 -15.285572 11.752899 0 1 0 0
-0.148279 11.996211 2.621381 3.109684 0 1 0 0
-15.011729 -3.636979 -12.600722 7.778834 0 1 0 0
-10.934128 3.833418 1.219399 15.557889 0 1 0 0
